Polymer,0
ForceValue,0
4.63225,1.08747,31.8821,7.31647
4.66173,1.09333,32.0549,7.35617
4.71752,1.10106,32.2158,7.39304
4.74475,1.10906,32.393,7.43359
4.78803,1.12333,32.5515,7.47007
4.77214,1.11883,32.7353,7.51218
4.80132,1.12208,32.9165,7.55377
4.80267,1.12396,33.0888,7.59326
4.78553,1.11953,33.2555,7.63143
4.8103,1.12252,33.4188,7.66903
4.82283,1.12627,33.5992,7.71067
4.82999,1.13215,33.7696,7.74966
4.88172,1.14263,33.9471,7.79074
4.89321,1.14245,34.122,7.83105
4.91767,1.15,34.289,7.86902
4.92206,1.15774,34.4612,7.90828
4.96338,1.16489,34.6302,7.94735
4.9755,1.1749,34.806,7.98779
4.97165,1.17111,34.9833,8.02852
4.94282,1.16903,35.1553,8.06748
4.93412,1.16834,35.3251,8.1066
4.94273,1.15642,35.4907,8.14461
4.95631,1.157,35.6714,8.18587
4.97358,1.16132,35.8498,8.22678
4.99395,1.16463,36.0332,8.26884
5.00144,1.1681,36.2025,8.30758
5.04774,1.17774,36.3674,8.34515
5.03457,1.17745,36.5386,8.38445
5.02215,1.17801,36.7064,8.42281
5.026,1.17369,36.8798,8.46249
5.02989,1.17438,37.0614,8.50411
5.04129,1.17541,37.2466,8.54669
5.03417,1.17537,37.4204,8.58638
5.05681,1.18408,37.601,8.62772
5.03023,1.17857,37.7694,8.66629
5.04118,1.17776,37.9422,8.70581
5.03728,1.18001,38.121,8.7468
5.01524,1.17657,38.3046,8.789
5.02643,1.18203,38.4758,8.82782
5.04735,1.18437,38.6536,8.86871
5.06846,1.19045,38.8194,8.90697
5.06821,1.19031,38.9804,8.94397
5.07059,1.19142,39.1504,8.98291
5.04833,1.18042,39.333,9.02492
5.04567,1.19106,39.5015,9.06365
5.05856,1.1925,39.685,9.10568
5.02223,1.19092,39.8587,9.14559
5.06282,1.19823,40.0044,9.17928
5.05944,1.19024,40.1729,9.21788
5.09018,1.19188,40.3385,9.25588
5.07276,1.18541,40.5189,9.29743
5.07882,1.18626,40.6989,9.33868
5.10365,1.19558,40.8759,9.37916
5.12251,1.20164,41.0209,9.41271
5.13445,1.20285,41.1899,9.45151
5.09367,1.19368,41.3625,9.4911
5.09952,1.1919,41.5319,9.52971
5.11091,1.18776,41.7041,9.56911
5.13911,1.19519,41.878,9.60892
5.17007,1.20059,42.0407,9.64607
5.16834,1.20241,42.2223,9.68782
5.18724,1.21312,42.3866,9.72533
5.20254,1.21978,42.539,9.76017
5.18216,1.21607,42.7183,9.80126
5.19906,1.21958,42.8992,9.84285
5.21242,1.21909,43.0608,9.87992
5.23042,1.22038,43.231,9.91907
5.22324,1.21579,43.3992,9.95782
5.24095,1.22158,43.5804,9.99921
5.24809,1.2241,43.7592,10.0402
5.25581,1.22146,43.9264,10.0787
5.25634,1.22631,44.0984,10.1181
5.2566,1.22876,44.2654,10.1566
5.24081,1.22304,44.4429,10.1972
5.2567,1.22507,44.6202,10.2382
5.25776,1.22345,44.7937,10.2779
5.24605,1.21658,44.9805,10.3207
5.23816,1.21415,45.1615,10.3621
5.25722,1.22198,45.3286,10.4003
5.26843,1.22514,45.499,10.4392
5.23258,1.22044,45.6753,10.4795
5.21173,1.2144,45.862,10.5223
5.22273,1.21544,46.0357,10.5623
5.18745,1.20923,46.2026,10.6007
5.18015,1.20839,46.3765,10.6404
5.17272,1.21337,46.5552,10.6814
5.19768,1.21381,46.7199,10.7193
5.20424,1.21542,46.8971,10.7598
5.19595,1.2166,47.0532,10.7956
5.19785,1.21307,47.2349,10.8375
5.18003,1.20506,47.4015,10.8756
5.19273,1.20812,47.5812,10.917
5.18073,1.21053,47.7476,10.955
5.16356,1.20335,47.9057,10.9914
5.14647,1.19617,48.0741,11.0301
5.15426,1.198,48.2527,11.0711
5.13186,1.19272,48.4082,11.1068
5.13134,1.19203,48.5813,11.1465
5.1239,1.19324,48.7532,11.1858
5.11672,1.19403,48.9235,11.2247
5.09563,1.18498,49.098,11.2647
5.09057,1.18871,49.2813,11.3067
5.10559,1.20057,49.4417,11.3435
5.10608,1.20663,49.619,11.3844
5.0793,1.1972,49.789,11.4234
5.05353,1.19239,49.9611,11.4629
5.0706,1.19293,50.1328,11.5022
5.07287,1.19492,50.3093,11.5427
5.0818,1.19787,50.4824,11.5826
5.09097,1.20648,50.646,11.6201
5.08697,1.20478,50.8228,11.6607
5.03854,1.19583,50.9887,11.6988
5.05535,1.20494,51.162,11.7384
5.04498,1.20499,51.3363,11.7783
5.06547,1.20952,51.4888,11.8132
5.06664,1.20439,51.6528,11.8509
5.08144,1.21248,51.832,11.8919
5.07809,1.21006,52.0138,11.9337
5.12492,1.22954,52.1715,11.9697
5.11312,1.23168,52.3445,12.0093
5.09696,1.23294,52.5032,12.0456
5.07222,1.2406,52.6691,12.0838
5.07729,1.23668,52.8303,12.1208
5.10482,1.24103,52.9918,12.158
5.11158,1.23625,53.1555,12.1956
5.16873,1.2405,53.3229,12.2339
5.14179,1.22988,53.5046,12.2755
5.15715,1.22734,53.6754,12.3148
5.13925,1.21118,53.8519,12.3553
5.13502,1.2178,54.0139,12.3924
5.13332,1.21797,54.1977,12.4346
5.10547,1.20514,54.3521,12.4702
5.12768,1.22029,54.5311,12.5113
5.12687,1.22073,54.708,12.5519
5.1442,1.21935,54.871,12.5892
5.16081,1.22631,55.0404,12.6281
5.16536,1.23365,55.2045,12.6658
5.17899,1.23618,55.3796,12.706
5.14729,1.21784,55.5337,12.7414
5.16235,1.218,55.7076,12.7813
5.14985,1.21541,55.8805,12.8209
5.15359,1.21658,56.061,12.8622
5.15172,1.20775,56.2048,12.8951
5.1198,1.19532,56.38,12.9353
5.16244,1.20109,56.5501,12.9744
5.18655,1.21046,56.7215,13.0138
5.16716,1.20973,56.884,13.0512
5.14221,1.20059,57.0373,13.0865
5.1561,1.20249,57.2175,13.1279
5.15615,1.20581,57.3952,13.1684
5.15833,1.19906,57.5601,13.2064
5.14225,1.19482,57.7267,13.2446
5.1383,1.19432,57.8972,13.2838
5.15482,1.20092,58.069,13.3232
5.1656,1.20493,58.2298,13.36
5.16847,1.2023,58.4034,13.3997
5.14668,1.19149,58.5741,13.4388
5.13248,1.19094,58.7477,13.4787
5.12354,1.18643,58.9129,13.5167
5.13221,1.19133,59.0725,13.5532
5.18333,1.19909,59.2193,13.5867
5.19598,1.19913,59.3793,13.6234
5.18984,1.19968,59.5524,13.663
5.20171,1.20291,59.7222,13.702
5.22807,1.21103,59.9028,13.7434
5.20319,1.21089,60.0834,13.7848
5.20406,1.2095,60.2612,13.8257
5.21227,1.21388,60.431,13.8648
5.22484,1.21347,60.6004,13.9037
5.2469,1.21702,60.7714,13.9428
5.20485,1.20938,60.9419,13.9819
5.22099,1.21332,61.1157,14.0217
5.24001,1.21536,61.2778,14.0589
5.25557,1.22355,61.4492,14.0982
5.2753,1.23121,61.6251,14.1385
5.27863,1.23427,61.7847,14.1752
5.27471,1.23049,61.9521,14.2136
5.27497,1.23069,62.122,14.2526
5.26232,1.22124,62.3001,14.2934
5.28475,1.22897,62.4664,14.3316
5.30346,1.23418,62.6525,14.3743
5.26976,1.23506,62.8254,14.4138
5.26871,1.23076,62.9942,14.4526
5.2592,1.22956,63.1692,14.4928
5.27413,1.23087,63.348,14.5338
5.28926,1.2291,63.5208,14.5735
5.26107,1.22603,63.6869,14.6117
5.2945,1.23833,63.8662,14.6528
5.26419,1.23317,64.039,14.6925
5.29384,1.24444,64.2113,14.732
5.27878,1.23946,64.3776,14.7703
5.29137,1.23843,64.5481,14.8093
5.33195,1.24146,64.7047,14.8453
5.33181,1.23884,64.8684,14.8831
5.35295,1.249,65.0342,14.9212
5.34393,1.24714,65.2115,14.9619
5.32829,1.2431,65.3771,15
5.33048,1.24402,65.5603,15.042
5.32609,1.24016,65.7385,15.0829
5.33288,1.23813,65.9057,15.1212
5.38475,1.24982,66.0746,15.1599
5.35325,1.24081,66.245,15.1992
5.32368,1.23964,66.42,15.2392
5.34035,1.24598,66.5982,15.2804
5.35859,1.2552,66.763,15.3179
5.35464,1.25534,66.9396,15.3585
5.33873,1.25284,67.1222,15.4005
5.33285,1.25971,67.2979,15.4409
5.31689,1.25516,67.4715,15.4807
5.33038,1.25802,67.6482,15.5213
5.32536,1.25932,67.823,15.5615
5.33303,1.26591,67.9875,15.5991
5.35084,1.27465,68.1566,15.6381
5.36019,1.27589,68.3362,15.6793
5.38225,1.28325,68.5193,15.7213
5.38084,1.28877,68.6944,15.7612
5.38724,1.29533,68.8743,15.8024
5.38255,1.29436,69.0547,15.8438
5.37805,1.30002,69.2301,15.884
5.38497,1.29534,69.3996,15.9229
5.3816,1.29623,69.5646,15.961
5.38229,1.31338,69.7393,16.0009
5.37156,1.29738,69.9101,16.0401
5.384,1.30497,70.0998,16.0836
Polymer,1
ForceValue,0
-4.28469,1.01268,1.15029,0.311776
5.2316,1.21849,1.31905,0.349371
5.23816,1.21594,1.50242,0.384577
5.24134,1.21124,1.67059,0.419468
5.24971,1.21646,1.84503,0.456797
5.25373,1.21563,2.01361,0.492037
5.25242,1.21782,2.19061,0.530965
5.19687,1.20921,2.36484,0.568148
5.17594,1.20912,2.53627,0.608542
5.17966,1.21045,2.69992,0.645425
5.22007,1.21041,2.85724,0.681612
5.21032,1.20816,3.03962,0.722985
5.22054,1.20423,3.1981,0.761562
5.22409,1.20302,3.3708,0.798909
5.1954,1.19979,3.54456,0.835662
5.2221,1.20861,3.72363,0.875836
5.2002,1.20678,3.90672,0.918429
5.19079,1.20947,4.07991,0.953831
5.161,1.1977,4.25778,0.993217
5.13616,1.1914,4.43675,1.03345
5.15933,1.19569,4.60374,1.07264
5.15688,1.1986,4.77476,1.10859
5.17867,1.19892,4.94714,1.14686
5.18479,1.20328,5.11902,1.18721
5.19857,1.20591,5.29483,1.22814
5.21601,1.20861,5.46371,1.26712
5.22805,1.21536,5.64625,1.30781
5.18885,1.20451,5.81913,1.3473
5.1594,1.19471,5.99356,1.38682
5.16002,1.2004,6.16296,1.4259
5.18583,1.2043,6.34091,1.46568
5.21691,1.20678,6.50764,1.50312
5.21719,1.20726,6.684,1.5433
5.21404,1.20316,6.86075,1.58493
5.24314,1.20755,7.03827,1.62582
5.26337,1.21494,7.21384,1.66521
5.2376,1.21491,7.37193,1.70229
5.23137,1.21621,7.54516,1.7415
5.24948,1.22014,7.69878,1.77628
5.23151,1.2146,7.87871,1.81642
5.23334,1.21125,8.03763,1.85223
5.22194,1.21274,8.20724,1.89123
5.2227,1.21107,8.39151,1.93313
5.22329,1.2152,8.5608,1.97197
5.20913,1.21262,8.73283,2.01236
5.20763,1.20878,8.90729,2.05293
5.20367,1.20383,9.05647,2.08767
5.20188,1.20652,9.22337,2.12532
5.17611,1.20237,9.3867,2.16335
5.17824,1.20012,9.55946,2.20268
5.16677,1.19749,9.73231,2.24261
5.20751,1.2075,9.89645,2.28265
5.20792,1.20858,10.0813,2.32483
5.20062,1.2056,10.2589,2.36544
5.18508,1.20363,10.4325,2.40537
5.18985,1.2027,10.6064,2.44428
5.1858,1.2039,10.7751,2.48246
5.18968,1.20334,10.9555,2.52408
5.18904,1.20175,11.1261,2.56321
5.17741,1.20107,11.2791,2.59674
5.16586,1.19952,11.4626,2.63874
5.19227,1.20803,11.6419,2.68032
5.20541,1.21115,11.8118,2.71954
5.21024,1.20894,11.9884,2.75978
5.21355,1.21144,12.1597,2.79771
5.1816,1.20787,12.3423,2.83935
5.17739,1.20981,12.5246,2.88055
5.14902,1.20643,12.6852,2.91653
5.17873,1.2108,12.8626,2.95727
5.22549,1.217,13.0382,2.99714
5.22089,1.22063,13.2106,3.03676
5.24019,1.23136,13.3914,3.07782
5.25568,1.23307,13.565,3.11735
5.24339,1.22959,13.7362,3.15641
5.23099,1.22975,13.9041,3.19487
5.22273,1.22795,14.0849,3.23643
5.19493,1.21612,14.2583,3.27658
5.23032,1.22354,14.43,3.31633
5.22281,1.21828,14.5913,3.35341
5.22605,1.21947,14.7549,3.39123
5.24915,1.22681,14.9214,3.42998
5.24855,1.22622,15.0832,3.46817
5.24408,1.22482,15.2615,3.50889
5.25106,1.22993,15.4363,3.54895
5.2309,1.2246,15.6185,3.59145
5.24368,1.22464,15.7985,3.63293
5.26967,1.23115,15.9712,3.67124
5.28208,1.23528,16.1457,3.71106
5.25364,1.22959,16.3057,3.7482
5.27734,1.23549,16.4651,3.78529
5.26211,1.22978,16.6441,3.82646
5.26275,1.23462,16.8129,3.86504
5.31064,1.24543,16.9841,3.9048
5.31876,1.24429,17.1575,3.94383
5.32337,1.2427,17.3317,3.98348
5.32616,1.24138,17.5109,4.02505
5.32483,1.24636,17.6831,4.06473
5.29178,1.23615,17.8476,4.10233
5.29057,1.23337,18.0282,4.14414
5.29361,1.23453,18.1943,4.18231
5.31804,1.23691,18.3645,4.22072
5.28347,1.2322,18.5236,4.25626
5.30075,1.23766,18.7095,4.29872
5.32367,1.24078,18.8851,4.33898
5.33189,1.24252,19.0605,4.3792
5.34286,1.24848,19.2313,4.41813
5.31876,1.23825,19.4062,4.45806
5.31481,1.23635,19.586,4.49911
5.31683,1.23284,19.7473,4.53615
5.32929,1.23922,19.9148,4.57453
5.33552,1.23903,20.0824,4.6122
5.33258,1.23931,20.2644,4.65413
5.32348,1.23716,20.4517,4.69714
5.32023,1.24314,20.6288,4.73779
5.30991,1.23695,20.8068,4.77867
5.29041,1.23275,20.9826,4.81908
5.28466,1.23038,21.1513,4.85766
5.312,1.23502,21.3177,4.8952
5.31722,1.23451,21.4856,4.93397
5.33505,1.23858,21.6654,4.97513
5.31902,1.22924,21.8244,5.0116
5.29664,1.22667,21.9874,5.04878
5.29878,1.227,22.1733,5.09119
5.28126,1.22045,22.3373,5.1288
5.30929,1.22786,22.5185,5.17008
5.29964,1.22768,22.7001,5.21165
5.2907,1.22617,22.8655,5.24917
5.27889,1.22825,23.0446,5.29044
5.32495,1.23582,23.2102,5.32875
5.3136,1.23402,23.3896,5.36961
5.28833,1.22609,23.5484,5.40604
5.27224,1.21903,23.7198,5.44531
5.24296,1.21872,23.8858,5.48328
5.26476,1.22555,24.0601,5.52323
5.25577,1.21678,24.2247,5.56084
5.26729,1.22043,24.4051,5.602
5.24904,1.2186,24.5862,5.64341
5.25141,1.22231,24.7494,5.6812
5.24663,1.22171,24.9228,5.72098
5.25211,1.22602,25.0965,5.76124
5.24462,1.22355,25.2787,5.80295
5.24281,1.2283,25.4554,5.8437
5.22533,1.22339,25.638,5.8854
5.21635,1.22189,25.8035,5.92387
5.21436,1.21763,25.9632,5.95983
5.22774,1.21462,26.1282,5.99786
5.25771,1.22581,26.3007,6.03749
5.27238,1.23411,26.4778,6.07853
5.28166,1.23663,26.6503,6.11809
5.28635,1.23893,26.8283,6.15905
5.31351,1.23951,27.0023,6.19882
5.27652,1.23154,27.1712,6.23748
5.26379,1.23175,27.3544,6.27947
5.30415,1.23949,27.5191,6.31719
5.32978,1.24235,27.696,6.35754
5.32159,1.24187,27.8647,6.39602
5.32988,1.23779,28.0418,6.43662
5.34406,1.24321,28.2043,6.47336
5.35579,1.24437,28.3883,6.51552
5.36531,1.25416,28.5549,6.55389
5.38935,1.26089,28.724,6.59313
5.41885,1.26135,28.8855,6.63028
5.39095,1.25391,29.0634,6.67106
5.40526,1.25351,29.2387,6.71127
5.40093,1.24816,29.4053,6.74978
5.42634,1.25512,29.5695,6.78786
5.44777,1.26212,29.7466,6.8282
5.48556,1.26786,29.9034,6.86412
5.49892,1.27537,30.0739,6.90264
5.49677,1.27872,30.2392,6.94052
5.54272,1.28827,30.4028,6.97785
5.55351,1.30022,30.5772,7.01783
5.54331,1.30116,30.7537,7.05837
5.5335,1.29462,30.9239,7.0975
5.54567,1.29705,31.0914,7.13628
5.55941,1.3045,31.2646,7.17611
5.54881,1.29611,31.4352,7.21533
5.55534,1.2976,31.618,7.25717
5.55435,1.29093,31.7944,7.29771
5.60047,1.30555,31.9635,7.33653
5.59311,1.30962,32.1231,7.37324
5.62731,1.32421,32.281,7.40904
5.65019,1.33604,32.4406,7.44541
5.63326,1.32732,32.6079,7.48381
5.62279,1.32425,32.7837,7.52409
5.6175,1.3281,32.9628,7.56545
5.63549,1.32874,33.1116,7.59993
5.65198,1.32794,33.2919,7.64154
5.63739,1.31819,33.47,7.68216
5.66949,1.32169,33.6253,7.71779
5.69104,1.33247,33.7947,7.75638
5.71151,1.3376,33.9785,7.79863
5.76143,1.35211,34.1298,7.83297
5.74817,1.34676,34.3031,7.87266
5.74249,1.34676,34.4676,7.91049
5.7291,1.34972,34.6347,7.94907
5.71029,1.33895,34.8088,7.98921
5.71315,1.33844,34.9908,8.03084
5.73521,1.3395,35.1672,8.07142
5.78014,1.34315,35.3188,8.10635
5.79495,1.34889,35.4929,8.14603
5.78188,1.35526,35.6531,8.18296
5.78599,1.36117,35.8105,8.21866
5.7785,1.3636,35.9864,8.25924
5.78512,1.35746,36.1536,8.29779
5.81278,1.36172,36.3215,8.33619
5.81458,1.35894,36.4861,8.37336
5.82842,1.36303,36.6653,8.41449
5.82324,1.36097,36.8315,8.45269
5.84072,1.36462,37.0019,8.49216
5.8967,1.37668,37.163,8.52926
5.83654,1.35757,37.3307,8.56781
5.81565,1.35801,37.4988,8.60645
5.82754,1.35959,37.6744,8.64673
5.82051,1.36251,37.8538,8.68788
5.81112,1.3615,38.0342,8.72905
5.83431,1.37025,38.2081,8.76916
5.86533,1.38248,38.3789,8.80832
5.88473,1.3869,38.5577,8.84961
5.90117,1.38591,38.7294,8.88866
5.91106,1.39562,38.9057,8.92897
5.90867,1.39403,39.0835,8.96971
5.94374,1.39904,39.2535,9.00826
5.92795,1.39281,39.4339,9.0496
5.91283,1.38661,39.6229,9.09288
5.92856,1.38941,39.7949,9.13214
5.94555,1.39513,39.9747,9.17334
5.9801,1.40223,40.1513,9.21415
5.9885,1.40015,40.3165,9.2524
6.00128,1.40743,40.4991,9.29428
6.01835,1.40883,40.6849,9.33699
6.04405,1.41625,40.8518,9.37525
6.03804,1.41494,41.0222,9.41453
6.04562,1.41846,41.1902,9.4531
6.06786,1.42346,41.3726,9.49499
6.07662,1.42429,41.5601,9.53815
6.06648,1.41923,41.7331,9.57801
6.08461,1.42156,41.907,9.61827
6.09851,1.41996,42.0691,9.65555
6.0895,1.41536,42.2392,9.69509
6.09357,1.42155,42.4078,9.73416
6.10046,1.42278,42.5912,9.77615
6.07909,1.41283,42.7674,9.81649
6.10021,1.41445,42.9418,9.85657
6.12532,1.42161,43.1042,9.89433
6.10254,1.41814,43.2707,9.93234
6.11744,1.42306,43.4423,9.97136
6.08695,1.41475,43.6153,10.0108
6.11065,1.4187,43.7923,10.0512
6.10387,1.41469,43.9629,10.0901
6.11844,1.42271,44.1399,10.1306
6.10959,1.41993,44.3103,10.1699
6.10523,1.41638,44.4942,10.2121
6.10088,1.41458,44.6552,10.2495
6.1128,1.41328,44.8269,10.2892
6.08892,1.41198,45.008,10.3307
6.10473,1.41694,45.1944,10.3733
6.12028,1.42348,45.3631,10.4124
6.09342,1.42256,45.5262,10.4494
6.10442,1.43265,45.6903,10.4869
6.10269,1.43239,45.8665,10.5269
6.06434,1.42173,46.0491,10.5687
6.06733,1.41531,46.2246,10.6092
6.10132,1.42071,46.3927,10.6478
6.13429,1.42543,46.5582,10.6858
6.12519,1.42297,46.7396,10.7276
6.10949,1.41977,46.9114,10.767
6.11605,1.41625,47.0842,10.8063
6.14683,1.4226,47.2568,10.8457
6.11347,1.41261,47.4327,10.886
6.12263,1.41726,47.6073,10.926
6.11268,1.41674,47.7763,10.9648
6.1246,1.41734,47.9434,11.0031
6.1184,1.41623,48.1262,11.0449
6.10292,1.41213,48.2984,11.0845
6.10333,1.41319,48.4715,11.1242
6.10475,1.41146,48.6464,11.1644
6.1562,1.42481,48.8209,11.2046
6.13352,1.41786,49.0024,11.2462
6.12766,1.41857,49.1729,11.2852
6.11347,1.41691,49.3507,11.3263
6.12114,1.42416,49.5151,11.3637
6.11424,1.42417,49.6899,11.4035
6.11603,1.4209,49.8577,11.4421
6.13166,1.41658,50.0248,11.4802
6.13313,1.41987,50.1975,11.5195
6.12359,1.4166,50.3705,11.5593
6.13973,1.41866,50.5447,11.5993
6.14777,1.4192,50.7252,11.6407
6.13313,1.41751,50.9106,11.6831
6.11955,1.41559,51.0803,11.7223
6.14403,1.42354,51.2517,11.7617
6.13998,1.42157,51.4206,11.8003
6.14429,1.42106,51.5905,11.8392
6.13302,1.42116,51.7638,11.8793
6.12445,1.41499,51.9351,11.9184
6.13427,1.41861,52.1022,11.9567
6.1552,1.4229,52.2697,11.9948
6.1394,1.41901,52.4523,12.0367
6.14334,1.41739,52.6402,12.0797
6.14086,1.4158,52.8033,12.1168
6.12881,1.41495,52.9735,12.156
