timestep	potential_energy	temperature
1210000	-1590593.22	1.059231598
1220000	-1590567.945	0.9513862166
1230000	-1590568.561	1.027285149
1240000	-1590589.94	1.010751257
1250000	-1590452.414	1.047887368
1260000	-1590571.513	0.9856052589
1270000	-1590516.576	1.098055312
1280000	-1590511.373	0.996260849
1290000	-1590548.062	1.031172201
1300000	-1590563.256	1.079903929
1310000	-1590457.96	0.9558364952
1320000	-1590586.94	0.9946216955
1330000	-1590537.344	1.004094723
1340000	-1590563.952	1.035296351
1350000	-1590577.762	1.041253717
1360000	-1590524.36	0.9657537816
1370000	-1590548.211	0.9976872523
1380000	-1590553.627	0.9721875016
1390000	-1590541.04	0.9886739675
1400000	-1590579.053	1.123142637
1410000	-1590553.771	0.9481228411
1420000	-1590612.241	0.9728812338
1430000	-1590522.678	1.123741494
1440000	-1590539.295	1.016840709
1450000	-1590556.948	0.9962544873
1460000	-1590499.415	0.9769186124
1470000	-1590548.108	1.017290476
1480000	-1590576.899	0.951520792
1490000	-1590473.641	0.9540650266
1500000	-1590579.752	0.9546859347
1510000	-1590576.886	0.9801756209
1520000	-1590599.559	1.038267847
1530000	-1590569.343	1.102512348
1540000	-1590516.835	0.9545927532
1550000	-1590560.225	1.046766146
1560000	-1590546.547	0.9621709898
1570000	-1590592.742	0.9492176853
1580000	-1590572.881	0.9914227497
1590000	-1590563.086	0.9928380873
1600000	-1590546.507	1.105297712
1610000	-1590585.853	1.040238654
1620000	-1590618.267	1.064452893
1630000	-1590597.609	0.9697669723
1640000	-1590598.684	1.066533752
1650000	-1590526.075	1.073307245
1660000	-1590571.911	0.9804382961
1670000	-1590525.904	1.04469458
1680000	-1590503.721	1.04382445
1690000	-1590604.905	1.0256194
1700000	-1590580.062	0.9884736237
1710000	-1590512.284	1.073007469
1720000	-1590531.637	0.9880673113
1730000	-1590570.581	1.046300186
1740000	-1590585.969	0.9708302344
1750000	-1590583.449	0.8916003878
1760000	-1590575.56	0.9856163584
1770000	-1590602.906	1.039849129
1780000	-1590507.916	0.9843976233
1790000	-1590517.587	1.028536152
1800000	-1590550.273	1.020652533
1810000	-1590581.819	0.9713447075
1820000	-1590618.029	0.9768974844
1830000	-1590546.527	1.03410265
1840000	-1590584.205	0.9516516237
1850000	-1590555.281	0.9925768493
1860000	-1590552.009	0.9988799298
1870000	-1590530.813	0.9891526166
1880000	-1590514.403	1.039470458
1890000	-1590531.58	0.9999981529
1900000	-1590555.657	0.9579802107
1910000	-1590550.684	1.044551219
1920000	-1590557.926	1.0748306
1930000	-1590602.747	0.9709000879
1940000	-1590564.051	0.9619554329
1950000	-1590526.08	0.9816404197
1960000	-1590503.443	0.9976945184
1970000	-1590562.198	0.9902677947
1980000	-1590598.968	1.022385826
1990000	-1590590.138	1.02226099
2000000	-1590528.993	0.9940527752
2010000	-1590613.062	0.9931152451
2020000	-1590563.438	0.9136634046
2030000	-1590543.4	0.9963057352
2040000	-1590550.524	0.9926319337
2050000	-1590497.541	1.010328271
2060000	-1590539.469	0.9208227507
2070000	-1590610.967	1.090361913
2080000	-1590580.301	1.086106898
2090000	-1590558.166	1.042557338
2100000	-1590577.245	1.04386628
2110000	-1590542.134	1.006808677
2120000	-1590557.446	0.9994421358
2130000	-1590545.68	1.050939715
2140000	-1590557.898	1.006496395
2150000	-1590527.278	0.9481727656
2160000	-1590506.853	0.974813291
2170000	-1590489.363	1.031277268
2180000	-1590510.791	0.984391174
2190000	-1590571.985	1.015244916
2200000	-1590527.034	1.049446788
2210000	-1590551.148	1.043207184
2220000	-1590587.284	1.014272095
2230000	-1590533.48	1.0899351
2240000	-1590571.578	1.037703431
2250000	-1590536.542	1.017517526
2260000	-1590533.169	1.01517652
2270000	-1590620.943	1.000455193
2280000	-1590543.113	1.094819129
2290000	-1590538.008	1.024859921
2300000	-1590573.901	0.9615873237
2310000	-1590565.141	1.017248009
2320000	-1590564.006	0.9788807216
2330000	-1590592.632	0.994604412
2340000	-1590529.525	1.016108397
2350000	-1590551.101	1.005399062
2360000	-1590530.466	0.9780686879
2370000	-1590550.343	0.9995479739
2380000	-1590627.861	0.9970726211
2390000	-1590545.331	0.9350513987
2400000	-1590527.28	1.044940713
2410000	-1590527.501	0.978799296
2420000	-1590532.137	1.015473651
2430000	-1590530.262	1.009017934
2440000	-1590510.007	0.986456095
2450000	-1590561.24	1.015358589
2460000	-1590562.335	0.9738763805
2470000	-1590563.294	0.9998890096
2480000	-1590613.963	1.006932344
2490000	-1590540.477	0.9716953131
2500000	-1590554.684	0.9699838554
2510000	-1590543.457	1.072058293
2520000	-1590552.926	1.041803204
2530000	-1590524.358	0.9487460876
2540000	-1590538.163	1.134367634
2550000	-1590556.132	0.9572317342
2560000	-1590558.364	1.020820014
2570000	-1590612.553	1.044237265
2580000	-1590605.453	0.9750817838
2590000	-1590592.074	0.9864281395
2600000	-1590524.672	0.9180272517
2610000	-1590613.507	1.017822763
2620000	-1590535.88	1.08167523
2630000	-1590594.214	1.020272418
2640000	-1590529.582	0.9925709308
2650000	-1590545.051	1.030894585
2660000	-1590630.486	1.108741685
2670000	-1590566.018	0.9763434991
2680000	-1590512.87	1.003061535
2690000	-1590578.306	1.045251338
2700000	-1590575.883	1.072116651
2710000	-1590559.051	1.010545229
2720000	-1590482.775	0.9758228917
2730000	-1590596.619	0.9931824807
2740000	-1590561.564	0.9919362608
2750000	-1590578.605	1.009502026
2760000	-1590511.803	0.9678186861
2770000	-1590562.375	0.996743171
2780000	-1590560.042	0.9667289427
2790000	-1590563.354	1.099454131
2800000	-1590528.821	0.9894152031
2810000	-1590561.155	1.026307729
2820000	-1590509.05	0.9688907712
2830000	-1590574.213	0.9143338428
2840000	-1590596.796	1.010905548
2850000	-1590559.224	1.10158085
2860000	-1590542.095	0.9249235239
2870000	-1590592.487	0.9638305385
2880000	-1590613.084	0.9622321628
2890000	-1590579.879	0.9664082645
2900000	-1590557.029	0.9615046168
2910000	-1590528.194	0.9726420516
2920000	-1590586.545	1.020087555
2930000	-1590584.828	0.9636456786
2940000	-1590557.172	0.9421199
2950000	-1590544.121	1.062900714
2960000	-1590536.704	1.033561081
2970000	-1590525.582	0.964062302
2980000	-1590585.048	0.9690327427
2990000	-1590580.684	0.9168202901
3000000	-1590516.321	0.9457130176
3010000	-1590598.378	1.022490923
3020000	-1590539.09	1.074895045
3030000	-1590565.131	1.007130492
3040000	-1590602.07	1.045019065
3050000	-1590499.188	0.9296085856
3060000	-1590586.022	1.00375114
3070000	-1590566.401	1.042577112
3080000	-1590520.847	1.016630481
3090000	-1590584.917	1.081527396
3100000	-1590544.437	1.010569359
3110000	-1590583.414	1.043666321
3120000	-1590565.038	0.9684203803
3130000	-1590525.711	1.05634511
3140000	-1590584.419	1.034121212
3150000	-1590535.217	1.017416258
3160000	-1590566.95	0.9437078358
3170000	-1590609.037	0.9966549329
3180000	-1590536.295	0.9762766323
3190000	-1590591.702	1.070647873
3200000	-1590512.561	1.000334856
3210000	-1590567.307	1.013311918
3220000	-1590577.669	1.042278222
3230000	-1590567.336	1.00301676
3240000	-1590596.325	1.111974067
3250000	-1590525.075	0.9351001239
3260000	-1590526.768	1.035418397
3270000	-1590581.103	1.021779636
3280000	-1590623.019	0.9753269341
3290000	-1590573.343	1.001950415
3300000	-1590566.288	1.063655942
3310000	-1590559.414	0.9646289146
3320000	-1590584.681	1.056192947
3330000	-1590653.509	1.051648702
3340000	-1590514.192	1.046991784
3350000	-1590533.672	0.9708989787
3360000	-1590559.353	1.085999991
3370000	-1590510.278	0.9665271079
3380000	-1590584.001	1.033114977
3390000	-1590585.262	0.9355613618
3400000	-1590560.787	1.020652959
3410000	-1590547.377	1.002036632
3420000	-1590512.814	0.9642390226
3430000	-1590531.307	0.9685359986
3440000	-1590520.255	0.9895179056
3450000	-1590595.733	0.9478528532
3460000	-1590593.179	1.018886208
3470000	-1590565.581	0.9772479216
3480000	-1590504.149	1.066679131
3490000	-1590548.625	1.025063622
3500000	-1590592.348	0.907425119
3510000	-1590630.091	1.033525605
3520000	-1590526.787	1.036086276
3530000	-1590520.185	1.074688771
3540000	-1590581.554	0.9614231334
3550000	-1590546.643	0.9965128073
3560000	-1590510.186	0.9673073477
3570000	-1590542.54	1.001830216
3580000	-1590602.854	0.9355030343
3590000	-1590532.125	1.027778185
3600000	-1590626.488	1.011786007
3610000	-1590558.378	1.006044521
3620000	-1590547.195	0.9936017505
3630000	-1590583.33	0.9496151246
3640000	-1590551.907	0.9451596094
3650000	-1590598.566	0.9290668536
3660000	-1590529.546	1.018606334
3670000	-1590626.221	0.9677301319
3680000	-1590609.415	1.016897713
3690000	-1590519.311	1.033379572
3700000	-1590563.024	0.9935171224
3710000	-1590556.341	0.9865867683
3720000	-1590562.012	1.003018534
3730000	-1590562.606	0.9029442316
3740000	-1590527.818	1.024763234
3750000	-1590548.967	1.11663141
3760000	-1590559.383	0.9503374472
3770000	-1590581.734	1.012240565
3780000	-1590577.198	1.030739206
3790000	-1590580.358	1.061759602
3800000	-1590509.975	1.014563003
3810000	-1590543.257	1.01634074
3820000	-1590546.16	0.9625814515
3830000	-1590521.614	1.074704543
3840000	-1590548.232	0.9950306248
3850000	-1590573.788	1.043259858
3860000	-1590560.443	0.9528054312
3870000	-1590593.322	1.005509198
3880000	-1590543.414	1.029932261
3890000	-1590611.625	0.9843773902
3900000	-1590574.736	0.900450643
3910000	-1590561.033	1.017691035
3920000	-1590531.444	1.01338606
3930000	-1590615.028	1.062013626
3940000	-1590557.692	0.9821980959
3950000	-1590555.046	0.9367260031
3960000	-1590585.979	0.9322434122
3970000	-1590590.492	0.9535905911
3980000	-1590565.713	0.9558785786
3990000	-1590486.437	0.8993761472
4000000	-1590553.524	0.9842184743
4010000	-1590540.136	0.9937427068
4020000	-1590552.813	1.044106375
4030000	-1590563.171	1.044822874
4040000	-1590548.081	0.9929160762
4050000	-1590484.299	1.024891613
4060000	-1590613.257	0.9269451223
4070000	-1590597.199	0.9859126252
4080000	-1590531.307	0.9629786343
4090000	-1590542.418	0.9204257054
4100000	-1590569.562	1.078783766
4110000	-1590589.255	0.958756257
4120000	-1590524.691	0.9660076076
4130000	-1590556.069	1.0123725
4140000	-1590594.006	0.9945919636
4150000	-1590548.225	0.9529898461
4160000	-1590590.696	0.9660426681
4170000	-1590551.522	1.101412538
4180000	-1590548.435	1.026160639
4190000	-1590581.03	0.9635156342
4200000	-1590549.352	0.9752467513
4210000	-1590523.806	0.9804126436
4220000	-1590561.807	0.968748833
4230000	-1590575.089	1.058570808
4240000	-1590533.838	1.026698045
4250000	-1590514.024	1.058412862
4260000	-1590495.144	1.02372017
4270000	-1590564.478	0.9483001225
4280000	-1590507.475	1.014058747
4290000	-1590594.97	1.053783344
4300000	-1590530.765	0.9467108999
4310000	-1590566.223	0.928586065
4320000	-1590569.271	1.076672158
4330000	-1590603.72	1.000592856
4340000	-1590521.991	0.9489463265
4350000	-1590525.986	0.9933696775
4360000	-1590542.409	0.8976905271
4370000	-1590549.892	0.9789283693
4380000	-1590580.305	1.006957695
4390000	-1590581.919	0.9659493638
4400000	-1590597.697	1.028934468
4410000	-1590582.953	1.025248496
4420000	-1590520.583	0.9816180604
4430000	-1590541.683	0.964539213
4440000	-1590551.282	0.9116574966
4450000	-1590511.022	0.906891708
4460000	-1590525.333	1.091325199
4470000	-1590637.107	1.041906682
4480000	-1590520.842	0.8710274587
4490000	-1590569.109	1.013806043
4500000	-1590534.669	0.9155462218
4510000	-1590566.019	0.9782772229
4520000	-1590544.545	1.081018303
4530000	-1590571.724	1.125322627
4540000	-1590560.788	1.072869133
4550000	-1590541.866	0.9393956336
4560000	-1590550.376	0.929872273
4570000	-1590536.441	1.031526369
4580000	-1590584.449	1.026968807
4590000	-1590574.6	0.9992785028
4600000	-1590586.238	0.9529964266
4610000	-1590560.561	1.009853091
4620000	-1590536.992	1.004640978
4630000	-1590535.154	0.9826784704
4640000	-1590576.072	1.027329226
4650000	-1590586.736	1.055885607
4660000	-1590501.501	0.9865888164
4670000	-1590577.015	0.9773034857
4680000	-1590612.63	1.072807975
4690000	-1590573.852	0.9201180312
4700000	-1590604.696	1.088201121
4710000	-1590571.436	0.9546679519
4720000	-1590539.485	1.041699941
4730000	-1590576.656	0.951907762
4740000	-1590557.845	0.9828794796
4750000	-1590493.948	0.9821999953
4760000	-1590526.73	1.012906532
4770000	-1590573.135	1.034724708
4780000	-1590621.6	1.025967683
4790000	-1590550.745	0.9811139438
4800000	-1590534.079	0.9613110601
4810000	-1590564.63	1.037332502
4820000	-1590587.036	0.9419249357
4830000	-1590560.662	0.9897753981
4840000	-1590573.452	1.022631667
4850000	-1590558.396	1.008039259
4860000	-1590558.488	1.083782729
4870000	-1590560.344	1.037084966
4880000	-1590573.216	1.071220176
4890000	-1590557.353	1.022826874
4900000	-1590557.255	0.9416086339
4910000	-1590546.685	0.9687795431
4920000	-1590556.748	1.017759632
4930000	-1590528.698	0.9775507702
4940000	-1590551.343	0.9740132333
4950000	-1590539.352	0.9976496273
4960000	-1590551.08	1.032511284
4970000	-1590591.491	0.9686189976
4980000	-1590581.52	1.012678058
4990000	-1590584.122	1.002929694
5000000	-1590561.731	0.9888287786
5010000	-1590563.53	0.9823744966
5020000	-1590568.677	0.9541397124
5030000	-1590526.551	0.9452905648
5040000	-1590566.175	0.99291165
5050000	-1590524.159	0.9942852863
5060000	-1590606.459	0.9443332007
5070000	-1590556.714	0.9504398897
5080000	-1590594.648	1.114933432
5090000	-1590643.603	0.9992633438
5100000	-1590569.764	0.9850873457
5110000	-1590556.947	1.068413216
5120000	-1590534.409	0.9260248957
5130000	-1590616.409	0.9728005567
5140000	-1590593.468	1.077424586
5150000	-1590553.995	0.9904579592
5160000	-1590608.109	1.104150846
5170000	-1590538.723	0.9414812658
5180000	-1590556.551	1.032386157
5190000	-1590588.022	0.9728190856
5200000	-1590606.406	0.9562732964
5210000	-1590591.213	0.9736327465
5220000	-1590521.019	1.00360065
5230000	-1590586.926	1.03365265
5240000	-1590533.162	1.007535913
5250000	-1590591.13	0.9312868846
5260000	-1590570.005	1.016289488
5270000	-1590579.495	0.9945265925
5280000	-1590552.206	0.9376402932
5290000	-1590525.951	1.109497051
5300000	-1590541.113	1.014928912
5310000	-1590573.878	1.084478603
5320000	-1590544.575	1.030412427
5330000	-1590508.327	1.024367422
5340000	-1590562.621	1.025299358
5350000	-1590599.774	1.051170205
5360000	-1590587.515	1.029220005
5370000	-1590579.583	1.043361311
5380000	-1590544.819	1.031785102
5390000	-1590593.537	1.012228247
5400000	-1590574.945	1.067267063
5410000	-1590610.43	1.023228196
5420000	-1590607.717	0.9750218533
5430000	-1590571.916	1.002643304
5440000	-1590559.655	0.9247268843
5450000	-1590532.801	0.9847879451
5460000	-1590532.643	1.097747581
5470000	-1590512.533	1.055078823
5480000	-1590521.324	0.9899608923
5490000	-1590538.16	1.031261131
5500000	-1590555.366	0.9798830337
5510000	-1590558.144	0.9592226972
5520000	-1590524.503	1.05421148
5530000	-1590584.419	0.9990893769
5540000	-1590547.703	0.9406076013
5550000	-1590571.481	0.979847635
5560000	-1590519.588	0.9438204734
5570000	-1590564.034	0.9639772754
5580000	-1590555.474	1.087795118
5590000	-1590552.133	1.004755983
5600000	-1590540.098	0.9549490298
5610000	-1590521.903	0.975749654
5620000	-1590553.386	0.9932240137
5630000	-1590603.197	1.057115244
5640000	-1590560.276	0.9557862109
5650000	-1590560.986	0.9638589488
5660000	-1590583.317	1.044050194
5670000	-1590559.315	0.9303311211
5680000	-1590557.476	0.9718759064
5690000	-1590592.367	0.9938672519
5700000	-1590577.497	1.029664242
5710000	-1590602.93	1.051544603
5720000	-1590511.042	1.032002019
5730000	-1590557.055	1.037085008
5740000	-1590523.325	0.9375014276
5750000	-1590534.121	1.00548886
5760000	-1590578.964	0.9813105218
5770000	-1590562.007	1.008478688
5780000	-1590583.687	0.9348325564
5790000	-1590573.804	0.9194404405
5800000	-1590581.632	0.9107773125
5810000	-1590579.112	1.059673283
5820000	-1590573.253	0.9862750216
5830000	-1590611.376	1.010213762
5840000	-1590550.513	0.9767246524
5850000	-1590521.588	1.026323814
5860000	-1590564.994	0.9919059822
5870000	-1590541.113	0.9702474396
5880000	-1590551.115	0.9625678452
5890000	-1590545.214	0.9665189741
5900000	-1590555.915	1.006948434
5910000	-1590553.076	0.9921638269
5920000	-1590557.216	0.9233377501
5930000	-1590480.16	1.052848004
5940000	-1590566.656	0.9931755906
5950000	-1590513.932	1.154209952
5960000	-1590588.326	1.010310437
5970000	-1590535.823	1.018929196
5980000	-1590613.786	1.043830312
5990000	-1590523.02	0.9959418884
6000000	-1590608.834	0.9753245677
6010000	-1590577.212	1.011438788
6020000	-1590570.155	1.009554124
6030000	-1590584.218	1.050909031
6040000	-1590544.46	0.9322648824
6050000	-1590579.132	0.9790866403
6060000	-1590593.586	1.071135449
6070000	-1590591.925	0.9953603354
6080000	-1590586.113	1.017452468
6090000	-1590570.262	1.025416026
6100000	-1590592.156	1.012386788
6110000	-1590590.83	0.9939537083
6120000	-1590588.326	1.027595129
6130000	-1590584.47	1.042080863
6140000	-1590568.895	0.9006249388
6150000	-1590509.321	1.061343555
6160000	-1590596.77	0.9573953806
6170000	-1590573.01	0.9190913038
6180000	-1590586.421	1.063934388
6190000	-1590502.577	1.000999442
6200000	-1590550.386	0.9761311709
6210000	-1590519.644	0.9600876903
6220000	-1590520.229	1.052435571
6230000	-1590577.74	1.003741223
6240000	-1590590.101	0.9463989031
6250000	-1590586.596	1.012347551
6260000	-1590551.668	0.9575361346
6270000	-1590548.473	0.9018344827
6280000	-1590536.661	0.9662125988
6290000	-1590520.736	1.11819722
6300000	-1590559.927	1.055461113
6310000	-1590602.049	0.9808230323
6320000	-1590560.901	1.020990022
6330000	-1590512.775	0.9705353821
6340000	-1590577.439	0.9707581387
6350000	-1590541.708	0.9771867873
6360000	-1590572.629	1.027164804
6370000	-1590506.158	1.019269606
6380000	-1590546.274	1.022081324
6390000	-1590592.189	1.013643917
6400000	-1590604.034	1.009165079
6410000	-1590554.83	1.005794928
6420000	-1590558.84	0.9765862842
6430000	-1590535.262	1.0388587
6440000	-1590573.242	1.000613916
6450000	-1590565.031	0.9928821818
6460000	-1590522.966	1.025894741
6470000	-1590521.017	1.088706513
6480000	-1590573.61	1.049229634
6490000	-1590514.06	1.020561397
6500000	-1590558.874	1.052942162
6510000	-1590559.389	0.9914305401
6520000	-1590488.872	0.9910071596
6530000	-1590572.628	0.9711959953
6540000	-1590572.638	0.9483907906
6550000	-1590547.594	0.9501433613
6560000	-1590529.639	0.9664484176
6570000	-1590552.186	0.9468745456
6580000	-1590478.663	0.9738796358
6590000	-1590594.733	1.005369088
6600000	-1590522.64	1.061713349
6610000	-1590565.375	1.051570815
6620000	-1590600.999	1.000208084
6630000	-1590514.277	0.980943397
6640000	-1590563.688	1.003756126
6650000	-1590567.48	0.9560408688
6660000	-1590605.42	0.9618163295
6670000	-1590587.852	0.9706003196
6680000	-1590567.654	1.03275628
6690000	-1590526.817	0.9669771761
6700000	-1590588.397	0.9670297368
6710000	-1590561.296	0.9700024289
6720000	-1590558.147	1.03438667
6730000	-1590548.031	1.000646829
6740000	-1590556.49	1.02777258
6750000	-1590498.649	0.9973092646
6760000	-1590569.839	1.007179373
6770000	-1590561.82	0.9697716482
6780000	-1590577.146	1.012028924
6790000	-1590557.998	0.9382001596
6800000	-1590602.489	0.973988426
6810000	-1590556.139	1.02062974
6820000	-1590590.815	1.039233403
6830000	-1590590.099	1.057901235
6840000	-1590571.634	0.9189543377
6850000	-1590538.214	1.034022311
6860000	-1590581.603	0.9702802392
6870000	-1590575.679	0.9469519342
6880000	-1590532.074	0.9978295872
6890000	-1590536.906	1.017923595
6900000	-1590574.397	1.075358245
6910000	-1590549.517	1.036898799
6920000	-1590581.227	1.050859151
6930000	-1590601.355	0.9769656861
6940000	-1590532.081	0.9472766462
6950000	-1590543.968	1.024343301
6960000	-1590620.208	0.939578784
6970000	-1590551.83	0.9762771271
6980000	-1590625.974	1.043654415
6990000	-1590592.536	1.147325524
7000000	-1590579.733	0.9810441778
7010000	-1590511.125	0.977164065
7020000	-1590504.262	0.961301696
7030000	-1590581.25	1.053546132
7040000	-1590596.665	0.9924660603
7050000	-1590555.719	1.038514847
7060000	-1590565.978	0.9983555191
7070000	-1590509.059	1.01153868
7080000	-1590590.132	0.9899635512
7090000	-1590584.069	0.9766988314
7100000	-1590613.62	0.9771285358
7110000	-1590546.135	1.101645826
7120000	-1590605.838	1.026078459
7130000	-1590544.539	1.002033189
7140000	-1590570.472	1.002123534
7150000	-1590522.092	1.033277971
7160000	-1590514.372	0.9504505401
7170000	-1590640.135	0.9917454161
7180000	-1590590.482	1.042966316
7190000	-1590545.741	0.9750453414
7200000	-1590522.418	0.9135634742
7210000	-1590549.106	1.045351072
7220000	-1590457.895	0.9970213781
7230000	-1590568.529	1.015350273
7240000	-1590565.93	0.9948436011
7250000	-1590533.849	1.015095215
7260000	-1590606.02	0.9251198398
7270000	-1590556.767	1.038584022
7280000	-1590529.343	1.026545203
7290000	-1590583.316	1.028366393
7300000	-1590546.565	1.047120741
7310000	-1590557.816	1.071394671
7320000	-1590586.954	1.015415969
7330000	-1590566.189	0.954479582
7340000	-1590504.544	0.9305167488
7350000	-1590583.036	1.057420541
7360000	-1590529.299	0.9431821978
7370000	-1590578.824	0.9456297431
7380000	-1590573.855	0.9717195869
7390000	-1590512.839	0.983259816
7400000	-1590515.444	1.004760028
7410000	-1590517.98	0.9756399973
7420000	-1590631.38	0.9409017186
7430000	-1590593.315	1.000890218
7440000	-1590600.529	0.9669542754
7450000	-1590600.81	0.9623181143
7460000	-1590570.613	1.029840033
7470000	-1590603.896	1.01584668
7480000	-1590561.239	0.9876970172
7490000	-1590544.889	1.044920557
7500000	-1590542.77	0.95716404
7510000	-1590572.781	1.033555864
7520000	-1590533.173	1.059819093
7530000	-1590557.116	0.9693037184
7540000	-1590594.936	1.086348765
7550000	-1590576.458	1.010641136
7560000	-1590603.061	1.022952223
7570000	-1590508.613	0.9575229915
7580000	-1590589.799	1.04271161
7590000	-1590545.449	1.053458315
7600000	-1590533.086	1.007118679
7610000	-1590596.715	1.032864637
7620000	-1590518.646	0.8605077658
7630000	-1590563.159	1.002355567
7640000	-1590599.69	0.9999359997
7650000	-1590617.217	0.9500711303
7660000	-1590553.522	1.011799077
7670000	-1590501.886	1.055916656
7680000	-1590545.799	1.111178739
7690000	-1590577.553	1.062153195
7700000	-1590484.695	1.008600525
7710000	-1590474.492	0.9619086718
7720000	-1590585.459	0.9488363567
7730000	-1590537.651	0.9696624896
7740000	-1590578.229	1.057976254
7750000	-1590566.867	1.015430726
7760000	-1590549.721	0.9780315537
7770000	-1590577.524	1.008963283
7780000	-1590606.186	0.9633174793
7790000	-1590530.794	0.9700178143
7800000	-1590564.637	0.9860411113
7810000	-1590592.385	1.026123297
7820000	-1590542.882	1.021033858
7830000	-1590580.509	1.018318616
7840000	-1590604.559	0.9249266531
7850000	-1590577.309	0.9960948241
7860000	-1590469.684	1.016050992
7870000	-1590557.158	1.011979946
7880000	-1590555.066	1.010961384
7890000	-1590557.944	1.006376595
7900000	-1590570.978	0.9841023381
7910000	-1590589.918	0.9801283338
7920000	-1590507.011	0.9697835367
7930000	-1590600.091	1.035239358
7940000	-1590543.766	0.917041869
7950000	-1590598.605	0.9920232943
7960000	-1590543.906	0.9572291021
7970000	-1590563.877	1.039180314
7980000	-1590532.232	1.099245119
7990000	-1590520.105	0.9178371748
8000000	-1590551.36	1.01401184
8010000	-1590592.071	1.067628895
8020000	-1590564.039	0.9630116229
8030000	-1590556.916	0.9340929529
8040000	-1590586.2	0.9983664772
8050000	-1590588.403	1.080574144
